SEED;UNIT;UNIT_SIZE;SUMMARY_SIZES;WT_SUMMARY_SIZES;CAN_SIZE;WT_CAN_SIZE;SUMMARY_COMPUTATION_TIME;CAN_COMPUTATION_TIME;
sculpture;bn:02780673n,bn:05368206n;2;22,27;44,54;452;905;6.18212;2.08491;
sculpture;bn:02648248n,bn:03367960n;2;193,89;386,178;16618;33237;11.01796;115.66089;
sculpture;bn:02291049n,bn:01303221n;2;127,122;253,244;13807;27615;14.51086;100.77571;
sculpture;bn:14456924n,bn:14228035n;2;120,137;240,274;15313;30627;14.78047;109.42007;
sculpture;bn:02763087n,bn:15547961n;2;119,118;238,236;13457;26915;10.85199;78.74023;
sculpture;bn:17701012n,bn:07309513n;2;119,87;238,174;10092;20185;9.22003;63.56266;
sculpture;bn:03143318n,bn:00766058n;2;190,153;380,306;28087;56175;13.42536;195.81537;
sculpture;bn:00771045n,bn:01301711n;2;149,122;298,244;17613;35227;11.68876;99.32167;
sculpture;bn:02098767n,bn:01607600n;2;120,143;240,283;15562;31125;15.96187;87.64542;
sculpture;bn:01478841n,bn:21096297n;2;221,194;442,388;42050;84101;12.74457;302.79458;
sculpture;bn:02484388n,bn:03549476n;2;120,205;240,410;23780;47561;12.73154;154.99553;
sculpture;bn:02986259n,bn:06771558n;2;89,123;178,245;10094;20189;28.34035;44.95982;
sculpture;bn:00670396n,bn:00237743n;2;205,119;410,238;23665;47331;11.68297;146.84223;
sculpture;bn:17812675n,bn:02032651n;2;119,91;238,180;10094;20189;11.25555;64.92442;
sculpture;bn:01581053n,bn:07304179n;2;194,87;388,174;16704;33409;10.27143;113.57202;
sculpture;bn:02362804n,bn:07298742n;2;126,87;252,174;10179;20359;11.05105;63.68273;
sculpture;bn:00955877n,bn:00200270n;2;100,150;199,300;14358;28717;10.73137;81.92515;
sculpture;bn:03599768n,bn:16077747n;2;89,119;178,238;10093;20187;10.36014;64.62719;
sculpture;bn:00498440n,bn:09185366n;2;119,126;238,252;13458;26917;14.46774;78.87482;
sculpture;bn:01353721n,bn:02899293n;2;131,236;262,472;27496;54993;16.96887;166.69162;
sculpture;bn:14579526n,bn:15507231n;2;118,206;236,412;23434;46869;13.03891;144.66912;
sculpture;bn:00931759n,bn:00347921n;2;91,150;181,300;12878;25757;11.49279;75.76545;
sculpture;bn:04280048n,bn:01619488n;2;122,88;244,176;10093;20187;11.32580;63.72218;
sculpture;bn:01955968n,bn:02516284n;2;209,196;418,392;39967;79935;13.12158;287.35401;
sculpture;bn:01642325n,bn:17393093n;2;268,121;535,242;30624;61249;18.33667;218.86255;
sculpture;bn:01549977n,bn:15690859n;2;118,189;236,378;21577;43155;12.97909;159.54522;
sculpture;bn:01709421n,bn:03635771n;2;62,89;124,178;5308;10617;7.24618;42.60019;
