UNIT;SEED;SIZE;TILDE;NEW;REALTIME;CHARACTERIZATION
bn:03379158n,bn:08377405n,bn:03286647n,bn:00295216n;sculpture;4;true;true;0.668;4[o     0.558] INSTANCE_OF(X, bn:14421293n), INSTANCE_OF(X, bn:00032645n), COUNTRY(X, y_0)
bn:07800247n,bn:17444856n,bn:05218552n,bn:16836400n;sculpture;4;true;true;0.664;4[o     0.537] INSTANCE_OF(X, bn:14421293n), INSTANCE_OF(X, bn:00032645n), COUNTRY(X, y_0)
bn:01240124n,bn:16815984n,bn:01810596n,bn:02808766n;sculpture;4;true;true;0.668;4[o     0.533] INSTANCE_OF(X, bn:14421293n), INSTANCE_OF(X, bn:00032645n), COUNTRY(X, y_0)
bn:01612310n,bn:03104502n,bn:04228026n,bn:03193486n;sculpture;4;true;true;0.668;4[o     0.551] INSTANCE_OF(X, bn:15125301n), INSTANCE_OF(X, bn:00062167n), INSTANCE_OF(X, bn:00066995n), INSTANCE_OF(X, bn:14265130n), INSTANCE_OF(X, bn:03731507n), INSTANCE_OF(X, bn:00074049n), INSTANCE_OF(X, bn:00076732n), INSTANCE_OF(X, bn:00975793n), INSTANCE_OF(X, bn:00074033n)
bn:04157806n,bn:01600841n,bn:03300321n,bn:15549395n;sculpture;4;true;true;0.665;4[o     0.533] INSTANCE_OF(X, bn:03830506n), INSTANCE_OF(X, bn:17175797n), INSTANCE_OF(X, bn:03731507n), INSTANCE_OF(X, bn:00010851n), INSTANCE_OF(X, bn:14265130n), INSTANCE_OF(X, bn:00066995n), INSTANCE_OF(X, bn:00022154n), LOCATED_IN_THE_ADMINISTRATIVE_TERRITORIAL_ENTITY(X, y_0), COUNTRY(X, y_1)
bn:01592793n,bn:01947817n,bn:10464321n,bn:03111458n;sculpture;4;true;true;0.668;4[o     0.553] INSTANCE_OF(X, bn:15125301n), INSTANCE_OF(X, bn:14265130n), INSTANCE_OF(X, bn:03731507n), INSTANCE_OF(X, bn:00032645n), INSTANCE_OF(X, bn:00975793n), INSTANCE_OF(X, bn:00066995n), INSTANCE_OF(X, bn:00010851n), INSTANCE_OF(X, bn:00022154n), COUNTRY(X, y_0)
bn:03712301n,bn:01193504n,bn:02462083n,bn:15079681n;sculpture;4;true;true;0.774;4[o     0.617] INSTANCE_OF(X, bn:14265130n), INSTANCE_OF(X, bn:03731507n), INSTANCE_OF(X, bn:00066995n), INSTANCE_OF(X, bn:17175797n), INSTANCE_OF(X, bn:00074033n), INSTANCE_OF(X, bn:00076732n), INSTANCE_OF(X, bn:15125301n)
bn:07961891n,bn:01277964n,bn:00939145n,bn:19786551n;sculpture;4;true;true;0.663;4[o     0.539] INSTANCE_OF(X, bn:03830506n), INSTANCE_OF(X, bn:17175797n), INSTANCE_OF(X, bn:00046038n), COUNTRY(X, y_0)
bn:02019964n,bn:01148447n,bn:03134428n,bn:00699240n;sculpture;4;true;true;0.666;4[o     0.506] INSTANCE_OF(X, bn:00032645n)
bn:01348617n,bn:02904872n,bn:01741127n,bn:13087293n;sculpture;4;true;true;0.661;4[o     0.510] INSTANCE_OF(X, bn:14421293n), INSTANCE_OF(X, bn:00032645n), COUNTRY(X, y_0)
bn:16898859n,bn:03062548n,bn:02977759n,bn:00183288n;sculpture;4;true;true;0.667;4[o     0.492] INSTANCE_OF(X, bn:06771395n), INSTANCE_OF(X, bn:00000777n), INSTANCE_OF(X, bn:17175797n)
bn:07699998n,bn:00402511n,bn:14246188n,bn:01266386n;sculpture;4;true;true;0.664;4[o     0.506] INSTANCE_OF(X, bn:15125301n), INSTANCE_OF(X, bn:00032645n), INSTANCE_OF(X, bn:14421293n)
