SEED;UNIT;UNIT_SIZE;SUMMARY_SIZES;WT_SUMMARY_SIZES;CAN_SIZE;WT_CAN_SIZE;SUMMARY_COMPUTATION_TIME;CAN_COMPUTATION_TIME;
vehicle;bn:04824802n,bn:17451081n;2;160,61;320,122;9455;18911;11.33115;58.87164;
vehicle;bn:03688153n,bn:00622212n;2;66,70;132,140;4290;8581;6.90535;18.78800;
vehicle;bn:02708325n,bn:01912910n;2;151,90;302,179;12451;24903;13.48358;72.64098;
vehicle;bn:15335333n,bn:02339734n;2;71,63;142,126;4331;8663;6.66014;15.34720;
vehicle;bn:03066648n,bn:00503540n;2;73,64;146,128;4453;8907;6.57954;35.70311;
vehicle;bn:03750992n,bn:00635932n;2;127,156;193,312;9966;19933;14.82990;62.41994;
vehicle;bn:06366388n,bn:02784292n;2;246,62;492,124;15128;30257;11.65641;106.40849;
vehicle;bn:14471195n,bn:02501164n;2;67,65;134,130;4288;8577;6.25506;38.05029;
vehicle;bn:00369179n,bn:03032863n;2;134,61;202,122;4026;8053;7.16569;17.70731;
vehicle;bn:00656670n,bn:03512067n;2;152,62;304,124;9212;18425;8.07664;59.00334;
vehicle;bn:18405290n,bn:03174491n;2;161,154;322,308;24150;48301;29.00662;143.38611;
vehicle;bn:16155578n,bn:14714777n;2;174,65;264,129;5210;10421;12.93739;22.93231;
vehicle;bn:01087626n,bn:02578672n;2;65,130;130,199;4347;8695;8.25475;38.94018;
vehicle;bn:03814355n,bn:03306828n;2;144,154;287,308;21736;43473;11.71991;139.48526;
vehicle;bn:01652474n,bn:01455936n;2;132,62;200,124;3960;7921;10.72297;17.64731;
vehicle;bn:00195642n,bn:06313274n;2;154,152;308,304;22652;45305;11.09662;142.11694;
vehicle;bn:00601896n,bn:00377845n;2;66,68;132,136;4291;8583;6.99032;18.70625;
vehicle;bn:01632757n,bn:16215649n;2;67,61;134,122;3960;7921;6.18649;35.47201;
vehicle;bn:01803697n,bn:00153056n;2;152,359;304,717;52500;105001;16.72009;393.85860;
vehicle;bn:03543557n,bn:00911798n;2;81,128;162,195;5293;10587;11.67551;24.03364;
vehicle;bn:00145397n,bn:03836043n;2;232,71;464,142;15762;31525;16.70747;91.35615;
vehicle;bn:00374935n,bn:00226067n;2;153,63;306,126;9213;18427;9.12200;60.46041;
vehicle;bn:00458634n,bn:01801768n;2;223,65;446,130;14170;28341;11.89461;79.42138;
vehicle;bn:05305729n,bn:03606948n;2;186,131;288,200;11964;18721;11.88131;74.52893;
vehicle;bn:00801676n,bn:00613670n;2;61,248;122,496;14762;29525;13.66805;104.33918;
vehicle;bn:01110634n,bn:01572635n;2;134,165;207,330;12045;24091;11.85375;74.37058;
vehicle;bn:03540446n,bn:00736361n;2;285,75;569,150;20720;41441;17.73998;138.30813;
vehicle;bn:03518196n,bn:03490210n;2;61,158;122,316;9333;18667;28.89490;42.33285;
vehicle;bn:16577350n,bn:15112283n;2;62,220;124,379;3843;7687;10.77497;17.20288;
vehicle;bn:17144689n,bn:13861301n;2;64,64;128,128;3907;7815;6.26143;35.66696;
vehicle;bn:03648542n,bn:00536821n;2;171,62;259,124;4981;9963;9.74273;17.68710;
