SEED;UNIT;UNIT_SIZE;SUMMARY_SIZES;WT_SUMMARY_SIZES;CAN_SIZE;WT_CAN_SIZE;SUMMARY_COMPUTATION_TIME;CAN_COMPUTATION_TIME;
championship;bn:01005545n,bn:00607862n;2;155,253;309,380;19026;38053;32.70846;106.19304;
championship;bn:02818158n,bn:02233977n;2;131,144;262,288;18448;36897;10.02714;120.74718;
championship;bn:06470152n,bn:02194810n;2;130,146;260,292;18561;37123;10.11599;121.03023;
championship;bn:01696281n,bn:01887122n;2;130,145;260,290;18305;36611;11.24691;124.98709;
championship;bn:03078008n,bn:01464245n;2;185,127;370,254;23059;46119;15.25164;143.11563;
championship;bn:00970000n,bn:17897795n;2;132,130;264,260;16513;33027;12.99412;114.07658;
championship;bn:14228214n,bn:01745870n;2;146,128;292,256;18432;36865;10.54612;120.57338;
championship;bn:16823297n,bn:14024458n;2;132,130;264,260;16642;33285;11.04905;92.94445;
championship;bn:00835948n,bn:02063263n;2;130,133;260,266;16642;33285;12.05326;92.23254;
championship;bn:01807630n,bn:02595531n;2;146,151;292,302;21606;43213;11.07341;136.78781;
championship;bn:14830890n,bn:16997052n;2;231,153;462,305;32919;65839;17.48555;222.88502;
championship;bn:15828901n,bn:04297276n;2;230,153;460,305;31175;62351;20.24486;215.27038;
